PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit
15,Tricin,Atractylon,10,10,6.614979235753796,nM
15,Tricin,Atractylon,10,30,7.69954959172508,nM
15,Tricin,Atractylon,10,100,17.445854112412068,nM
15,Tricin,Atractylon,10,300,39.40108489046136,nM
15,Tricin,Atractylon,10,1000,73.96211313903072,nM
15,Tricin,Atractylon,30,0,15.590329028414812,nM
15,Tricin,Atractylon,30,1,14.510394633744692,nM
15,Tricin,Atractylon,30,3,12.065285759933085,nM
15,Tricin,Atractylon,30,10,14.8649658151272,nM
15,Tricin,Atractylon,30,30,14.586156979414769,nM
15,Tricin,Atractylon,30,100,21.79073170246229,nM
15,Tricin,Atractylon,30,300,44.303461339857535,nM
15,Tricin,Atractylon,30,1000,74.27204576118582,nM
15,Tricin,Atractylon,100,0,40.53016772890608,nM
15,Tricin,Atractylon,100,1,33.78525446499013,nM
15,Tricin,Atractylon,100,3,39.463058882182814,nM
15,Tricin,Atractylon,100,10,40.04389689885937,nM
15,Tricin,Atractylon,100,30,40.396699322388336,nM
15,Tricin,Atractylon,100,100,48.98110250862437,nM
15,Tricin,Atractylon,100,300,58.10903998144699,nM
15,Tricin,Atractylon,100,1000,81.96605575829005,nM
15,Tricin,Atractylon,300,0,68.97821084719419,nM
15,Tricin,Atractylon,300,1,69.72643302121286,nM
15,Tricin,Atractylon,300,3,67.8333832895762,nM
15,Tricin,Atractylon,300,10,69.73436139485645,nM
15,Tricin,Atractylon,300,30,72.11637138753208,nM
15,Tricin,Atractylon,300,100,73.82952617227546,nM
15,Tricin,Atractylon,300,300,81.10594084231165,nM
15,Tricin,Atractylon,300,1000,89.31919612973877,nM
15,Tricin,Atractylon,1000,0,93.99587410915218,nM
15,Tricin,Atractylon,1000,1,89.35643069626674,nM
15,Tricin,Atractylon,1000,3,90.82947445143269,nM
15,Tricin,Atractylon,1000,10,92.05030545264458,nM
15,Tricin,Atractylon,1000,30,90.70872821101405,nM
15,Tricin,Atractylon,1000,100,93.49015332293003,nM
15,Tricin,Atractylon,1000,300,94.43673197636883,nM
15,Tricin,Atractylon,1000,1000,100.72082292203002,nM
16,Tamarixetin,Annomontine,0,0,1.2010945622788,nM
16,Tamarixetin,Annomontine,0,1,0.9663223333195992,nM
16,Tamarixetin,Annomontine,0,3,-1.276228694632533,nM
16,Tamarixetin,Annomontine,0,10,2.203179182874994,nM
16,Tamarixetin,Annomontine,0,30,6.397411348044325,nM
16,Tamarixetin,Annomontine,0,100,16.85275974282579,nM
16,Tamarixetin,Annomontine,0,300,39.644836575099994,nM
16,Tamarixetin,Annomontine,0,1000,73.98531817040003,nM
16,Tamarixetin,Annomontine,1,0,-0.1995005339661093,nM
16,Tamarixetin,Annomontine,1,1,0.3845572759092466,nM
16,Tamarixetin,Annomontine,1,3,-2.2604194752153517,nM
16,Tamarixetin,Annomontine,1,10,5.239828869347346,nM
16,Tamarixetin,Annomontine,1,30,4.328779253758371,nM
16,Tamarixetin,Annomontine,1,100,16.388362607163785,nM
16,Tamarixetin,Annomontine,1,300,40.73705064878724,nM
16,Tamarixetin,Annomontine,1,1000,75.04088677231562,nM
16,Tamarixetin,Annomontine,3,0,4.673127305741565,nM
16,Tamarixetin,Annomontine,3,1,-1.0596312201572742,nM
16,Tamarixetin,Annomontine,3,3,0.01073974267278599,nM
16,Tamarixetin,Annomontine,3,10,-0.14298004926622965,nM
16,Tamarixetin,Annomontine,3,30,3.9087342886068135,nM
16,Tamarixetin,Annomontine,3,100,19.68240235367246,nM
16,Tamarixetin,Annomontine,3,300,40.652049009801395,nM
16,Tamarixetin,Annomontine,3,1000,74.31829025228305,nM
16,Tamarixetin,Annomontine,10,0,-0.5935740414282948,nM
16,Tamarixetin,Annomontine,10,1,2.4062791094253595,nM
16,Tamarixetin,Annomontine,10,3,3.792341140141127,nM
16,Tamarixetin,Annomontine,10,10,3.21888439332853,nM
16,Tamarixetin,Annomontine,10,30,6.403418492812122,nM
16,Tamarixetin,Annomontine,10,100,20.121674199360175,nM
16,Tamarixetin,Annomontine,10,300,44.32779909340628,nM
16,Tamarixetin,Annomontine,10,1000,75.60319613975916,nM
16,Tamarixetin,Annomontine,30,0,8.891949815642288,nM
16,Tamarixetin,Annomontine,30,1,7.502003364983614,nM
16,Tamarixetin,Annomontine,30,3,14.11501290990451,nM
16,Tamarixetin,Annomontine,30,10,8.410150618535818,nM
16,Tamarixetin,Annomontine,30,30,15.60576749308212,nM
16,Tamarixetin,Annomontine,30,100,24.342210301335356,nM
16,Tamarixetin,Annomontine,30,300,46.12452478164078,nM
16,Tamarixetin,Annomontine,30,1000,79.44821161325605,nM
16,Tamarixetin,Annomontine,100,0,31.61250411983457,nM
16,Tamarixetin,Annomontine,100,1,35.696671213876165,nM
16,Tamarixetin,Annomontine,100,3,31.22197159102552,nM
16,Tamarixetin,Annomontine,100,10,34.892116202293245,nM
16,Tamarixetin,Annomontine,100,30,38.54160534281559,nM
16,Tamarixetin,Annomontine,100,100,41.82111564375627,nM
16,Tamarixetin,Annomontine,100,300,65.08194998428533,nM
16,Tamarixetin,Annomontine,100,1000,85.04726491816868,nM
16,Tamarixetin,Annomontine,300,0,60.459416534608735,nM
16,Tamarixetin,Annomontine,300,1,67.7334174479524,nM
16,Tamarixetin,Annomontine,300,3,68.85126702864771,nM
16,Tamarixetin,Annomontine,300,10,64.79863283519347,nM
16,Tamarixetin,Annomontine,300,30,66.02279347559077,nM
16,Tamarixetin,Annomontine,300,100,71.25494092612632,nM
16,Tamarixetin,Annomontine,300,300,75.65362710680591,nM
16,Tamarixetin,Annomontine,300,1000,91.58120797959148,nM
16,Tamarixetin,Annomontine,1000,0,90.59875797292187,nM
16,Tamarixetin,Annomontine,1000,1,87.62125274313375,nM
16,Tamarixetin,Annomontine,1000,3,90.99020747947493,nM
16,Tamarixetin,Annomontine,1000,10,93.29292691955011,nM
16,Tamarixetin,Annomontine,1000,30,85.25826110853397,nM
16,Tamarixetin,Annomontine,1000,100,86.88219936248808,nM
16,Tamarixetin,Annomontine,1000,300,91.99110443212996,nM
16,Tamarixetin,Annomontine,1000,1000,98.4866617043658,nM
17,Tamarixetin,Protopine,0,0,0.8119536895198242,nM
17,Tamarixetin,Protopine,0,1,-1.6724994851353592,nM
17,Tamarixetin,Protopine,0,3,-1.750076290532463,nM
17,Tamarixetin,Protopine,0,10,0.6249756094738581,nM
17,Tamarixetin,Protopine,0,30,10.737346687299857,nM
17,Tamarixetin,Protopine,0,100,23.10389550492014,nM
17,Tamarixetin,Protopine,0,300,54.319328997660804,nM
17,Tamarixetin,Protopine,0,1000,86.02986618865775,nM
17,Tamarixetin,Protopine,1,0,-0.30711466182671254,nM
17,Tamarixetin,Protopine,1,1,-1.631672052496801,nM
17,Tamarixetin,Protopine,1,3,3.6099144448141933,nM
17,Tamarixetin,Protopine,1,10,2.9654437607620934,nM
17,Tamarixetin,Protopine,1,30,6.124134463878309,nM
17,Tamarixetin,Protopine,1,100,24.40333597681801,nM
17,Tamarixetin,Protopine,1,300,57.45811054541744,nM
17,Tamarixetin,Protopine,1,1000,83.42034549314029,nM
17,Tamarixetin,Protopine,3,0,1.3060728137428956,nM
17,Tamarixetin,Protopine,3,1,2.710317601682336,nM
17,Tamarixetin,Protopine,3,3,3.2872873114018413,nM
17,Tamarixetin,Protopine,3,10,-0.863509615216909,nM
17,Tamarixetin,Protopine,3,30,7.042786218656648,nM
17,Tamarixetin,Protopine,3,100,24.92757389125969,nM
17,Tamarixetin,Protopine,3,300,56.052847476231435,nM
17,Tamarixetin,Protopine,3,1000,85.81466735638078,nM
17,Tamarixetin,Protopine,10,0,5.452761047494123,nM
17,Tamarixetin,Protopine,10,1,2.3220023233812146,nM
17,Tamarixetin,Protopine,10,3,1.3616210960555253,nM
17,Tamarixetin,Protopine,10,10,5.496367300269985,nM
17,Tamarixetin,Protopine,10,30,8.973855699141522,nM
17,Tamarixetin,Protopine,10,100,30.824691513757106,nM
17,Tamarixetin,Protopine,10,300,57.61537658717894,nM
17,Tamarixetin,Protopine,10,1000,84.7668156003966,nM
17,Tamarixetin,Protopine,30,0,12.537295804961376,nM
17,Tamarixetin,Protopine,30,1,9.33536965998968,nM
17,Tamarixetin,Protopine,30,3,10.291629087023555,nM
17,Tamarixetin,Protopine,30,10,12.030267364784864,nM
17,Tamarixetin,Protopine,30,30,18.373561224306357,nM
17,Tamarixetin,Protopine,30,100,35.53525916179145,nM
17,Tamarixetin,Protopine,30,300,61.792563955671675,nM
17,Tamarixetin,Protopine,30,1000,87.36740666325963,nM
17,Tamarixetin,Protopine,100,0,32.72581014656078,nM
17,Tamarixetin,Protopine,100,1,34.01636400682019,nM
17,Tamarixetin,Protopine,100,3,33.04213502598883,nM
17,Tamarixetin,Protopine,100,10,36.879208424913585,nM
17,Tamarixetin,Protopine,100,30,36.78982233839361,nM
17,Tamarixetin,Protopine,100,100,49.75507005233824,nM
17,Tamarixetin,Protopine,100,300,70.77614160953236,nM
17,Tamarixetin,Protopine,100,1000,91.02938019456444,nM
17,Tamarixetin,Protopine,300,0,63.51780512455506,nM
17,Tamarixetin,Protopine,300,1,64.56149595300337,nM
17,Tamarixetin,Protopine,300,3,63.498444204446436,nM
17,Tamarixetin,Protopine,300,10,63.00326879818048,nM
17,Tamarixetin,Protopine,300,30,69.71641972750398,nM
17,Tamarixetin,Protopine,300,100,74.67374785574874,nM
17,Tamarixetin,Protopine,300,300,81.44361240141806,nM
17,Tamarixetin,Protopine,300,1000,92.55320530394448,nM
17,Tamarixetin,Protopine,1000,0,89.89755325923318,nM
17,Tamarixetin,Protopine,1000,1,87.57542429289701,nM
17,Tamarixetin,Protopine,1000,3,86.72091059543376,nM
17,Tamarixetin,Protopine,1000,10,91.51942430661859,nM
17,Tamarixetin,Protopine,1000,30,88.62560262094871,nM
17,Tamarixetin,Protopine,1000,100,90.85804202774773,nM
17,Tamarixetin,Protopine,1000,300,96.18123869319543,nM
17,Tamarixetin,Protopine,1000,1000,96.86332360311728,nM
18,Tamarixetin,Atractylon,0,0,0.13623444649113545,nM
18,Tamarixetin,Atractylon,0,1,0.47285625586893604,nM
18,Tamarixetin,Atractylon,0,3,1.7981229762886561,nM
18,Tamarixetin,Atractylon,0,10,-0.4914368902247688,nM
18,Tamarixetin,Atractylon,0,30,5.565546042025421,nM
18,Tamarixetin,Atractylon,0,100,13.429854011565165,nM
18,Tamarixetin,Atractylon,0,300,38.82100768694506,nM
18,Tamarixetin,Atractylon,0,1000,70.1994750664841,nM
18,Tamarixetin,Atractylon,1,0,-0.7937310170431808,nM
18,Tamarixetin,Atractylon,1,1,-0.7410915794636117,nM
18,Tamarixetin,Atractylon,1,3,-1.7840537314750835,nM
18,Tamarixetin,Atractylon,1,10,1.1604295956485615,nM
18,Tamarixetin,Atractylon,1,30,3.4313987533796593,nM
18,Tamarixetin,Atractylon,1,100,14.691031580314037,nM
18,Tamarixetin,Atractylon,1,300,35.495322260181844,nM
18,Tamarixetin,Atractylon,1,1000,68.09804652500006,nM
18,Tamarixetin,Atractylon,3,0,2.8430997084243046,nM
18,Tamarixetin,Atractylon,3,1,-0.026291799550193007,nM
18,Tamarixetin,Atractylon,3,3,1.5305007052446835,nM
18,Tamarixetin,Atractylon,3,10,4.6064419781333505,nM
18,Tamarixetin,Atractylon,3,30,6.611667215711624,nM
18,Tamarixetin,Atractylon,3,100,11.872309493996747,nM
18,Tamarixetin,Atractylon,3,300,35.42133940093003,nM
18,Tamarixetin,Atractylon,3,1000,72.62599938965687,nM
18,Tamarixetin,Atractylon,10,0,5.03681463835402,nM
18,Tamarixetin,Atractylon,10,1,4.202335443067323,nM
18,Tamarixetin,Atractylon,10,3,5.04501601010451,nM
18,Tamarixetin,Atractylon,10,10,-0.4079702246380923,nM
18,Tamarixetin,Atractylon,10,30,5.657888530308457,nM
18,Tamarixetin,Atractylon,10,100,12.427549917247902,nM
18,Tamarixetin,Atractylon,10,300,35.829318158223955,nM
18,Tamarixetin,Atractylon,10,1000,69.8250781251207,nM
18,Tamarixetin,Atractylon,30,0,11.382068624564347,nM
18,Tamarixetin,Atractylon,30,1,12.834234847681476,nM
18,Tamarixetin,Atractylon,30,3,12.188451478517937,nM
18,Tamarixetin,Atractylon,30,10,11.770992263789507,nM
18,Tamarixetin,Atractylon,30,30,12.649139938645206,nM
18,Tamarixetin,Atractylon,30,100,24.308138293647442,nM
18,Tamarixetin,Atractylon,30,300,42.39360837494777,nM
18,Tamarixetin,Atractylon,30,1000,69.229163009752,nM
18,Tamarixetin,Atractylon,100,0,32.875040512298526,nM
18,Tamarixetin,Atractylon,100,1,34.04260829018998,nM
18,Tamarixetin,Atractylon,100,3,31.20063560077057,nM
18,Tamarixetin,Atractylon,100,10,34.03792754883846,nM
18,Tamarixetin,Atractylon,100,30,38.23952695115785,nM
18,Tamarixetin,Atractylon,100,100,40.93540895444212,nM
18,Tamarixetin,Atractylon,100,300,56.3829063216065,nM
18,Tamarixetin,Atractylon,100,1000,79.5177018245892,nM
18,Tamarixetin,Atractylon,300,0,62.79836213164069,nM
18,Tamarixetin,Atractylon,300,1,63.81745551717347,nM
18,Tamarixetin,Atractylon,300,3,62.792587858113066,nM
18,Tamarixetin,Atractylon,300,10,64.4694777941152,nM
18,Tamarixetin,Atractylon,300,30,64.27496446968799,nM
18,Tamarixetin,Atractylon,300,100,71.114029087325,nM
18,Tamarixetin,Atractylon,300,300,76.84086627920043,nM
18,Tamarixetin,Atractylon,300,1000,90.91548384765126,nM
18,Tamarixetin,Atractylon,1000,0,85.98772680704221,nM
18,Tamarixetin,Atractylon,1000,1,88.49372392908593,nM
18,Tamarixetin,Atractylon,1000,3,89.71185731519596,nM
18,Tamarixetin,Atractylon,1000,10,90.02889573572543,nM
18,Tamarixetin,Atractylon,1000,30,87.64785516345742,nM
18,Tamarixetin,Atractylon,1000,100,89.74708209663224,nM
18,Tamarixetin,Atractylon,1000,300,92.72200620880551,nM
18,Tamarixetin,Atractylon,1000,1000,95.7204927703585,nM
19,Annomontine,Protopine,0,0,-0.9928355256156691,nM
19,Annomontine,Protopine,0,1,1.0370313413733763,nM
19,Annomontine,Protopine,0,3,-2.051391379684866,nM
19,Annomontine,Protopine,0,10,-1.7509505881804097,nM
19,Annomontine,Protopine,0,30,6.144042607104458,nM
19,Annomontine,Protopine,0,100,25.41103147933398,nM
19,Annomontine,Protopine,0,300,50.689409290839045,nM
19,Annomontine,Protopine,0,1000,86.65492679942614,nM
19,Annomontine,Protopine,1,0,0.12680698276144298,nM
19,Annomontine,Protopine,1,1,1.2389991501623197,nM
19,Annomontine,Protopine,1,3,-1.262142201798628,nM
19,Annomontine,Protopine,1,10,1.9113010710048755,nM
19,Annomontine,Protopine,1,30,10.894248518114729,nM
19,Annomontine,Protopine,1,100,28.66690876883681,nM
19,Annomontine,Protopine,1,300,56.61896008514775,nM
19,Annomontine,Protopine,1,1000,83.40005744823937,nM
19,Annomontine,Protopine,3,0,-0.06148421847869173,nM
19,Annomontine,Protopine,3,1,2.956225680969354,nM
19,Annomontine,Protopine,3,3,-0.7869172637722848,nM
19,Annomontine,Protopine,3,10,0.32681695970532054,nM
19,Annomontine,Protopine,3,30,7.136909222429965,nM
19,Annomontine,Protopine,3,100,26.896822977525556,nM
19,Annomontine,Protopine,3,300,53.27289390310537,nM
19,Annomontine,Protopine,3,1000,84.69413946185082,nM
19,Annomontine,Protopine,10,0,1.7903395787564074,nM
19,Annomontine,Protopine,10,1,1.4334225610276081,nM
19,Annomontine,Protopine,10,3,1.2093052935285775,nM
19,Annomontine,Protopine,10,10,4.937218924539939,nM
19,Annomontine,Protopine,10,30,9.383348272714976,nM
19,Annomontine,Protopine,10,100,22.758912608163676,nM
19,Annomontine,Protopine,10,300,59.051418881850275,nM
19,Annomontine,Protopine,10,1000,85.01046847909156,nM
19,Annomontine,Protopine,30,0,4.735462427680838,nM
19,Annomontine,Protopine,30,1,3.4971049610478517,nM
19,Annomontine,Protopine,30,3,3.964795290515917,nM
19,Annomontine,Protopine,30,10,0.9529442636824372,nM
19,Annomontine,Protopine,30,30,10.570724032996972,nM
19,Annomontine,Protopine,30,100,29.175430537829996,nM
19,Annomontine,Protopine,30,300,58.3790344576251,nM
19,Annomontine,Protopine,30,1000,83.15984331350532,nM
19,Annomontine,Protopine,100,0,10.928807971104002,nM
19,Annomontine,Protopine,100,1,13.524103774932847,nM
19,Annomontine,Protopine,100,3,15.480317765534314,nM
19,Annomontine,Protopine,100,10,20.013008798422202,nM
19,Annomontine,Protopine,100,30,18.544056496747544,nM
19,Annomontine,Protopine,100,100,36.73223434605822,nM
19,Annomontine,Protopine,100,300,63.50406775351379,nM
19,Annomontine,Protopine,100,1000,87.6330069874203,nM
19,Annomontine,Protopine,300,0,41.03454760384808,nM
19,Annomontine,Protopine,300,1,35.676196955970994,nM
19,Annomontine,Protopine,300,3,42.73355612520572,nM
19,Annomontine,Protopine,300,10,42.68864904968106,nM
19,Annomontine,Protopine,300,30,46.579584351736,nM
19,Annomontine,Protopine,300,100,53.942974589480244,nM
19,Annomontine,Protopine,300,300,72.7251322805428,nM
19,Annomontine,Protopine,300,1000,93.5023508490064,nM
19,Annomontine,Protopine,1000,0,74.62609157210754,nM
19,Annomontine,Protopine,1000,1,74.83546103907318,nM
19,Annomontine,Protopine,1000,3,73.49449819293156,nM
19,Annomontine,Protopine,1000,10,77.88233922589832,nM
19,Annomontine,Protopine,1000,30,73.32338697507322,nM
19,Annomontine,Protopine,1000,100,80.01945991865024,nM
19,Annomontine,Protopine,1000,300,89.56436688453813,nM
19,Annomontine,Protopine,1000,1000,95.76933768059635,nM
20,Annomontine,Atractylon,0,0,1.6177216812867257,nM
20,Annomontine,Atractylon,0,1,0.754530187631357,nM
20,Annomontine,Atractylon,0,3,2.9778060838683227,nM
20,Annomontine,Atractylon,0,10,0.3041858411766779,nM
20,Annomontine,Atractylon,0,30,2.897716926847086,nM
20,Annomontine,Atractylon,0,100,13.090583199539072,nM
20,Annomontine,Atractylon,0,300,31.404713548909015,nM
20,Annomontine,Atractylon,0,1000,72.41349007725695,nM
20,Annomontine,Atractylon,1,0,-1.884378271380303,nM
20,Annomontine,Atractylon,1,1,2.3205361860035914,nM
20,Annomontine,Atractylon,1,3,3.1056023987892094,nM
20,Annomontine,Atractylon,1,10,2.9344878665819336,nM
20,Annomontine,Atractylon,1,30,3.688902771050056,nM
20,Annomontine,Atractylon,1,100,11.357796779725406,nM
20,Annomontine,Atractylon,1,300,30.786617407401238,nM
20,Annomontine,Atractylon,1,1000,70.75735969102503,nM
20,Annomontine,Atractylon,3,0,-0.27612877815780623,nM
20,Annomontine,Atractylon,3,1,3.7433946940977365,nM
20,Annomontine,Atractylon,3,3,-0.17227422754452415,nM
20,Annomontine,Atractylon,3,10,2.387912076076158,nM
20,Annomontine,Atractylon,3,30,2.6914433022592013,nM
20,Annomontine,Atractylon,3,100,13.711804687304078,nM
20,Annomontine,Atractylon,3,300,34.549716251595676,nM
20,Annomontine,Atractylon,3,1000,69.349890442606,nM
20,Annomontine,Atractylon,10,0,-2.6964244979778647,nM
20,Annomontine,Atractylon,10,1,-0.27184671138597927,nM
20,Annomontine,Atractylon,10,3,1.02279330051164,nM
20,Annomontine,Atractylon,10,10,4.599946068661538,nM
20,Annomontine,Atractylon,10,30,4.93714202958628,nM
20,Annomontine,Atractylon,10,100,11.149452327108568,nM
20,Annomontine,Atractylon,10,300,39.06134116737843,nM
20,Annomontine,Atractylon,10,1000,70.68900213961305,nM
20,Annomontine,Atractylon,30,0,6.481661549277289,nM
20,Annomontine,Atractylon,30,1,2.4339624349829267,nM
20,Annomontine,Atractylon,30,3,-2.241451427973927,nM
20,Annomontine,Atractylon,30,10,3.522650462639789,nM
20,Annomontine,Atractylon,30,30,5.299607403651626,nM
20,Annomontine,Atractylon,30,100,16.873385456167014,nM
20,Annomontine,Atractylon,30,300,34.721680057828635,nM
20,Annomontine,Atractylon,30,1000,69.10030741406483,nM
20,Annomontine,Atractylon,100,0,13.09215067569258,nM
20,Annomontine,Atractylon,100,1,16.195362145591762,nM
20,Annomontine,Atractylon,100,3,14.172202206888745,nM
20,Annomontine,Atractylon,100,10,19.433756551069695,nM
20,Annomontine,Atractylon,100,30,20.263697764377852,nM
20,Annomontine,Atractylon,100,100,28.240557615078558,nM
20,Annomontine,Atractylon,100,300,44.99515624964851,nM
20,Annomontine,Atractylon,100,1000,74.95172217424539,nM
20,Annomontine,Atractylon,300,0,43.17919912707963,nM
20,Annomontine,Atractylon,300,1,39.73967155191548,nM
20,Annomontine,Atractylon,300,3,44.08183761550151,nM
20,Annomontine,Atractylon,300,10,41.80620732100066,nM
20,Annomontine,Atractylon,300,30,45.935072305207356,nM
20,Annomontine,Atractylon,300,100,53.42198485637983,nM
20,Annomontine,Atractylon,300,300,65.18847508732739,nM
20,Annomontine,Atractylon,300,1000,80.03921976675485,nM
20,Annomontine,Atractylon,1000,0,77.47449865409932,nM
20,Annomontine,Atractylon,1000,1,74.3771347566073,nM
20,Annomontine,Atractylon,1000,3,74.19768881902938,nM
20,Annomontine,Atractylon,1000,10,74.75151114171592,nM
20,Annomontine,Atractylon,1000,30,73.4369800039974,nM
20,Annomontine,Atractylon,1000,100,78.65943063011659,nM
20,Annomontine,Atractylon,1000,300,82.33241335401009,nM
20,Annomontine,Atractylon,1000,1000,94.6771614419328,nM
21,Protopine,Atractylon,0,0,0.6437499074867277,nM
21,Protopine,Atractylon,0,1,-5.216981995091645,nM
21,Protopine,Atractylon,0,3,-1.7596005470839362,nM
21,Protopine,Atractylon,0,10,-1.1680184820240542,nM
21,Protopine,Atractylon,0,30,1.8805672204391695,nM
21,Protopine,Atractylon,0,100,11.289430644272382,nM
21,Protopine,Atractylon,0,300,35.52946612600406,nM
21,Protopine,Atractylon,0,1000,69.32281548629412,nM
21,Protopine,Atractylon,1,0,-2.111357765414619,nM
21,Protopine,Atractylon,1,1,1.0477566913040293,nM
21,Protopine,Atractylon,1,3,2.1640273270017407,nM
21,Protopine,Atractylon,1,10,1.0299836488402105,nM
21,Protopine,Atractylon,1,30,5.798167567544541,nM
21,Protopine,Atractylon,1,100,13.622555669556316,nM
21,Protopine,Atractylon,1,300,34.064512085396274,nM
21,Protopine,Atractylon,1,1000,68.88642399890406,nM
21,Protopine,Atractylon,3,0,0.4761172160088989,nM
21,Protopine,Atractylon,3,1,1.6036888858989515,nM
21,Protopine,Atractylon,3,3,1.031905435171324,nM
21,Protopine,Atractylon,3,10,3.3530223442448186,nM
21,Protopine,Atractylon,3,30,6.094897863308299,nM
21,Protopine,Atractylon,3,100,11.023060548771696,nM
21,Protopine,Atractylon,3,300,33.085905338366096,nM
21,Protopine,Atractylon,3,1000,69.58643591542982,nM
21,Protopine,Atractylon,10,0,2.953348965166538,nM
21,Protopine,Atractylon,10,1,3.93001488275457,nM
21,Protopine,Atractylon,10,3,3.5539960016879713,nM
21,Protopine,Atractylon,10,10,4.171245413592219,nM
21,Protopine,Atractylon,10,30,3.3950596641691666,nM
21,Protopine,Atractylon,10,100,15.19573485571193,nM
21,Protopine,Atractylon,10,300,35.14918868572173,nM
21,Protopine,Atractylon,10,1000,71.11593178796271,nM
21,Protopine,Atractylon,30,0,9.076873494029432,nM
21,Protopine,Atractylon,30,1,5.9596219869575275,nM
21,Protopine,Atractylon,30,3,6.973852903322735,nM
21,Protopine,Atractylon,30,10,13.064179629575452,nM
21,Protopine,Atractylon,30,30,8.800995415773068,nM
21,Protopine,Atractylon,30,100,17.98070532378283,nM
21,Protopine,Atractylon,30,300,37.63584765036195,nM
21,Protopine,Atractylon,30,1000,68.95843732180455,nM
21,Protopine,Atractylon,100,0,26.971862440210092,nM
21,Protopine,Atractylon,100,1,23.63893943970304,nM
21,Protopine,Atractylon,100,3,23.87032034192461,nM
21,Protopine,Atractylon,100,10,24.025052854437323,nM
21,Protopine,Atractylon,100,30,21.764411256042067,nM
21,Protopine,Atractylon,100,100,35.971475250770396,nM
21,Protopine,Atractylon,100,300,50.201496902043345,nM
21,Protopine,Atractylon,100,1000,77.12051869078087,nM
21,Protopine,Atractylon,300,0,58.18794376154135,nM
21,Protopine,Atractylon,300,1,55.15661800852624,nM
21,Protopine,Atractylon,300,3,55.77625181985728,nM
21,Protopine,Atractylon,300,10,56.18072912370888,nM
21,Protopine,Atractylon,300,30,59.477123092999314,nM
21,Protopine,Atractylon,300,100,58.34207902244626,nM
21,Protopine,Atractylon,300,300,69.939205275517,nM
21,Protopine,Atractylon,300,1000,82.07051698072023,nM
21,Protopine,Atractylon,1000,0,84.10366890350176,nM
21,Protopine,Atractylon,1000,1,85.3589937153716,nM
21,Protopine,Atractylon,1000,3,83.23393857315541,nM
21,Protopine,Atractylon,1000,10,88.24450921933523,nM
21,Protopine,Atractylon,1000,30,86.580178773833,nM
21,Protopine,Atractylon,1000,100,90.04958904613193,nM
21,Protopine,Atractylon,1000,300,90.01752694564857,nM
21,Protopine,Atractylon,1000,1000,98.84922841662735,nM
